continent,location,date,population,new_vaccinations,Rolling_People_Vaccinated
Europe,Latvia,2021-07-23,1866934,6309,1279538
Europe,Latvia,2021-07-24,1866934,4758,1284296
Europe,Latvia,2021-07-25,1866934,1380,1285676
Europe,Latvia,2021-07-26,1866934,5739,1291415
Europe,Latvia,2021-07-27,1866934,6298,1297713
Europe,Latvia,2021-07-28,1866934,6979,1304692
Europe,Latvia,2021-07-29,1866934,5546,1310238
Europe,Latvia,2021-07-30,1866934,6940,1317178
Europe,Latvia,2021-07-31,1866934,3855,1321033
Europe,Latvia,2021-08-01,1866934,1427,1322460
Europe,Latvia,2021-08-02,1866934,4881,1327341
Europe,Latvia,2021-08-03,1866934,6370,1333711
Europe,Latvia,2021-08-04,1866934,6555,1340266
Europe,Latvia,2021-08-05,1866934,5238,1345504
Europe,Latvia,2021-08-06,1866934,6576,1352080
Europe,Latvia,2021-08-07,1866934,4153,1356233
Europe,Latvia,2021-08-08,1866934,1116,1357349
Europe,Latvia,2021-08-09,1866934,4772,1362121
Europe,Latvia,2021-08-10,1866934,6002,1368123
Europe,Latvia,2021-08-11,1866934,7544,1375667
Europe,Latvia,2021-08-12,1866934,5339,1381006
Europe,Latvia,2021-08-13,1866934,6574,1387580
Europe,Latvia,2021-08-14,1866934,3910,1391490
Europe,Latvia,2021-08-15,1866934,1265,1392755
Europe,Latvia,2021-08-16,1866934,4801,1397556
Europe,Latvia,2021-08-17,1866934,6036,1403592
Europe,Latvia,2021-08-18,1866934,7402,1410994
Europe,Latvia,2021-08-19,1866934,5694,1416688
Europe,Latvia,2021-08-20,1866934,7070,1423758
Europe,Latvia,2021-08-21,1866934,3759,1427517
Europe,Latvia,2021-08-22,1866934,1293,1428810
Europe,Latvia,2021-08-23,1866934,5279,1434089
Europe,Latvia,2021-08-24,1866934,6138,1440227
Europe,Latvia,2021-08-25,1866934,6797,1447024
Europe,Latvia,2021-08-26,1866934,5555,1452579
Europe,Latvia,2021-08-27,1866934,7310,1459889
Europe,Latvia,2021-08-28,1866934,3463,1463352
Europe,Latvia,2021-08-29,1866934,1159,1464511
Europe,Latvia,2021-08-30,1866934,5863,1470374
Europe,Latvia,2021-08-31,1866934,6193,1476567
Europe,Latvia,2021-09-01,1866934,5766,1482333
Europe,Latvia,2021-09-02,1866934,5407,1487740
Europe,Latvia,2021-09-03,1866934,6520,1494260
Europe,Latvia,2021-09-04,1866934,3566,1497826
Europe,Latvia,2021-09-05,1866934,1016,1498842
Europe,Latvia,2021-09-06,1866934,4385,1503227
Europe,Latvia,2021-09-07,1866934,5052,1508279
Europe,Latvia,2021-09-08,1866934,6993,1515272
Europe,Latvia,2021-09-09,1866934,5821,1521093
Europe,Latvia,2021-09-10,1866934,6667,1527760
Europe,Latvia,2021-09-11,1866934,2909,1530669
Europe,Latvia,2021-09-12,1866934,1044,1531713
Europe,Latvia,2021-09-13,1866934,4681,1536394
Europe,Latvia,2021-09-14,1866934,5203,1541597
Europe,Latvia,2021-09-15,1866934,6114,1547711
Europe,Latvia,2021-09-16,1866934,5803,1553514
Europe,Latvia,2021-09-17,1866934,7347,1560861
Europe,Latvia,2021-09-18,1866934,4249,1565110
Europe,Latvia,2021-09-19,1866934,1066,1566176
Europe,Latvia,2021-09-20,1866934,5048,1571224
Europe,Latvia,2021-09-21,1866934,6372,1577596
Europe,Latvia,2021-09-22,1866934,6560,1584156
Europe,Latvia,2021-09-23,1866934,6980,1591136
Europe,Latvia,2021-09-24,1866934,9095,1600231
Europe,Latvia,2021-09-25,1866934,6028,1606259
Europe,Latvia,2021-09-26,1866934,1676,1607935
Europe,Latvia,2021-09-27,1866934,6508,1614443
Europe,Latvia,2021-09-28,1866934,6589,1621032
Europe,Latvia,2021-09-29,1866934,8005,1629037
Europe,Latvia,2021-09-30,1866934,8213,1637250
Europe,Latvia,2021-10-01,1866934,8800,1646050
Europe,Latvia,2021-10-02,1866934,4686,1650736
Europe,Latvia,2021-10-03,1866934,2069,1652805
Europe,Latvia,2021-10-04,1866934,5688,1658493
Europe,Latvia,2021-10-05,1866934,7251,1665744
Europe,Latvia,2021-10-06,1866934,8280,1674024
Europe,Latvia,2021-10-07,1866934,7633,1681657
Europe,Latvia,2021-10-08,1866934,10868,1692525
Europe,Latvia,2021-10-09,1866934,8031,1700556
Europe,Latvia,2021-10-10,1866934,3454,1704010
Europe,Latvia,2021-10-11,1866934,9146,1713156
Europe,Latvia,2021-10-12,1866934,11857,1725013
Europe,Latvia,2021-10-13,1866934,14348,1739361
Europe,Latvia,2021-10-14,1866934,14100,1753461
Europe,Latvia,2021-10-15,1866934,17704,1771165
Europe,Latvia,2021-10-16,1866934,12658,1783823
Europe,Latvia,2021-10-17,1866934,4998,1788821
Europe,Latvia,2021-10-18,1866934,13200,1802021
Europe,Latvia,2021-10-19,1866934,14200,1816221
Europe,Latvia,2021-10-20,1866934,14993,1831214
Europe,Latvia,2021-10-21,1866934,15993,1847207
Europe,Latvia,2021-10-22,1866934,17042,1864249
Europe,Latvia,2021-10-23,1866934,10318,1874567
Europe,Latvia,2021-10-24,1866934,3164,1877731
Europe,Latvia,2021-10-25,1866934,11760,1889491
Europe,Latvia,2021-10-26,1866934,13004,1902495
Europe,Latvia,2021-10-27,1866934,14332,1916827
Europe,Latvia,2021-10-28,1866934,14177,1931004
Europe,Latvia,2021-10-29,1866934,16176,1947180
Europe,Latvia,2021-10-30,1866934,9248,1956428
Europe,Latvia,2021-10-31,1866934,2851,1959279
Europe,Latvia,2021-11-01,1866934,11336,1970615
Europe,Latvia,2021-11-02,1866934,13999,1984614
Europe,Latvia,2021-11-03,1866934,15570,2000184
Europe,Latvia,2021-11-04,1866934,14815,2014999
Europe,Latvia,2021-11-05,1866934,16607,2031606
Europe,Latvia,2021-11-06,1866934,10229,2041835
Europe,Latvia,2021-11-07,1866934,3605,2045440
Europe,Latvia,2021-11-08,1866934,13261,2058701
Europe,Latvia,2021-11-09,1866934,14648,2073349
Europe,Latvia,2021-11-10,1866934,15330,2088679
Europe,Latvia,2021-11-11,1866934,15215,2103894
Europe,Latvia,2021-11-12,1866934,14669,2118563
Europe,Latvia,2021-11-13,1866934,10233,2128796
Europe,Latvia,2021-11-14,1866934,2906,2131702
Europe,Latvia,2021-11-15,1866934,10514,2142216
Europe,Latvia,2021-11-16,1866934,11680,2153896
Europe,Latvia,2021-11-17,1866934,13709,2167605
Europe,Latvia,2021-11-18,1866934,1310,2168915
Europe,Latvia,2021-11-19,1866934,6120,2175035
Europe,Latvia,2021-11-20,1866934,6249,2181284
Europe,Latvia,2021-11-21,1866934,1880,2183164
Europe,Latvia,2021-11-22,1866934,10788,2193952
Europe,Latvia,2021-11-23,1866934,11652,2205604
Europe,Latvia,2021-11-24,1866934,12448,2218052
Europe,Latvia,2021-11-25,1866934,11912,2229964
Europe,Latvia,2021-11-26,1866934,13917,2243881
Europe,Latvia,2021-11-27,1866934,6566,2250447
Europe,Latvia,2021-11-28,1866934,2239,2252686
Europe,Latvia,2021-11-29,1866934,9874,2262560
Europe,Latvia,2021-11-30,1866934,11558,2274118
Europe,Latvia,2021-12-01,1866934,12881,2286999
Europe,Latvia,2021-12-02,1866934,12596,2299595
Europe,Latvia,2021-12-03,1866934,13857,2313452
Europe,Latvia,2021-12-04,1866934,7046,2320498
Europe,Latvia,2021-12-05,1866934,2041,2322539
Europe,Latvia,2021-12-06,1866934,9777,2332316
Europe,Latvia,2021-12-07,1866934,13234,2345550
Europe,Latvia,2021-12-08,1866934,13588,2359138
Europe,Latvia,2021-12-09,1866934,12954,2372092
Europe,Latvia,2021-12-10,1866934,14121,2386213
Europe,Latvia,2021-12-11,1866934,6897,2393110
Europe,Latvia,2021-12-12,1866934,2043,2395153
Europe,Latvia,2021-12-13,1866934,9214,2404367
Europe,Latvia,2021-12-14,1866934,13487,2417854
Europe,Latvia,2021-12-15,1866934,14416,2432270
Europe,Latvia,2021-12-16,1866934,12839,2445109
Europe,Latvia,2021-12-17,1866934,13640,2458749
Europe,Latvia,2021-12-18,1866934,5696,2464445
Europe,Latvia,2021-12-19,1866934,1616,2466061
Europe,Latvia,2021-12-20,1866934,10329,2476390
Europe,Latvia,2021-12-21,1866934,13021,2489411
Europe,Latvia,2021-12-22,1866934,13540,2502951
Europe,Latvia,2021-12-23,1866934,8591,2511542
Europe,Latvia,2021-12-24,1866934,181,2511723
Europe,Latvia,2021-12-25,1866934,542,2512265
Europe,Latvia,2021-12-26,1866934,444,2512709
Europe,Latvia,2021-12-27,1866934,10525,2523234
Europe,Latvia,2021-12-28,1866934,12573,2535807
Europe,Latvia,2021-12-29,1866934,12294,2548101
Europe,Latvia,2021-12-30,1866934,7281,2555382
Europe,Latvia,2021-12-31,1866934,83,2555465
Europe,Latvia,2022-01-01,1866934,81,2555546
Europe,Latvia,2022-01-02,1866934,1294,2556840
Europe,Latvia,2022-01-03,1866934,8367,2565207
Europe,Latvia,2022-01-04,1866934,11995,2577202
Europe,Latvia,2022-01-05,1866934,13030,2590232
Europe,Latvia,2022-01-06,1866934,13564,2603796
Europe,Latvia,2022-01-07,1866934,15446,2619242
Europe,Latvia,2022-01-08,1866934,7945,2627187
Europe,Latvia,2022-01-09,1866934,1769,2628956
Europe,Latvia,2022-01-10,1866934,9371,2638327
Europe,Latvia,2022-01-11,1866934,12290,2650617
Europe,Latvia,2022-01-12,1866934,11984,2662601
Europe,Latvia,2022-01-13,1866934,11161,2673762
Europe,Latvia,2022-01-14,1866934,13329,2687091
Europe,Latvia,2022-01-15,1866934,5116,2692207
Europe,Latvia,2022-01-16,1866934,1698,2693905
Europe,Latvia,2022-01-17,1866934,7207,2701112
Europe,Latvia,2022-01-18,1866934,9669,2710781
Europe,Latvia,2022-01-19,1866934,10052,2720833
Europe,Latvia,2022-01-20,1866934,9250,2730083
Europe,Latvia,2022-01-21,1866934,9947,2740030
Europe,Latvia,2022-01-22,1866934,4240,2744270
Europe,Latvia,2022-01-23,1866934,1323,2745593
Europe,Latvia,2022-01-24,1866934,5393,2750986
Europe,Latvia,2022-01-25,1866934,6926,2757912
Europe,Latvia,2022-01-26,1866934,7317,2765229
Europe,Latvia,2022-01-27,1866934,6558,2771787
Europe,Latvia,2022-01-28,1866934,8098,2779885
Europe,Latvia,2022-01-29,1866934,3519,2783404
Europe,Latvia,2022-01-30,1866934,991,2784395
Europe,Latvia,2022-01-31,1866934,3416,2787811
Europe,Latvia,2022-02-01,1866934,4440,2792251
Europe,Latvia,2022-02-02,1866934,4643,2796894
Europe,Latvia,2022-02-03,1866934,4531,2801425
Europe,Latvia,2022-02-04,1866934,5517,2806942
Europe,Latvia,2022-02-05,1866934,2070,2809012
Europe,Latvia,2022-02-06,1866934,435,2809447
Europe,Latvia,2022-02-07,1866934,2640,2812087
Europe,Latvia,2022-02-08,1866934,3534,2815621
Europe,Latvia,2022-02-09,1866934,3402,2819023
Europe,Latvia,2022-02-10,1866934,3664,2822687
Europe,Latvia,2022-02-11,1866934,4552,2827239
Europe,Latvia,2022-02-12,1866934,1837,2829076
Europe,Latvia,2022-02-13,1866934,369,2829445
Europe,Latvia,2022-02-14,1866934,1944,2831389
Europe,Latvia,2022-02-15,1866934,2330,2833719
Europe,Latvia,2022-02-16,1866934,2198,2835917
Europe,Latvia,2022-02-17,1866934,1976,2837893
Europe,Latvia,2022-02-18,1866934,2512,2840405
Europe,Latvia,2022-02-19,1866934,1092,2841497
Europe,Latvia,2022-02-20,1866934,207,2841704
Europe,Latvia,2022-02-21,1866934,1378,2843082
Europe,Latvia,2022-02-22,1866934,1682,2844764
Europe,Latvia,2022-02-23,1866934,1727,2846491
Europe,Latvia,2022-02-24,1866934,1693,2848184
Europe,Latvia,2022-02-25,1866934,2421,2850605
Europe,Latvia,2022-02-26,1866934,997,2851602
Europe,Latvia,2022-02-27,1866934,125,2851727
Europe,Latvia,2022-02-28,1866934,1290,2853017
Europe,Latvia,2022-03-01,1866934,1248,2854265
Europe,Latvia,2022-03-02,1866934,1278,2855543
Europe,Latvia,2022-03-03,1866934,1183,2856726
Europe,Latvia,2022-03-04,1866934,1672,2858398
Europe,Latvia,2022-03-05,1866934,583,2858981
Europe,Latvia,2022-03-06,1866934,116,2859097
Europe,Latvia,2022-03-07,1866934,687,2859784
Europe,Latvia,2022-03-08,1866934,797,2860581
Europe,Latvia,2022-03-09,1866934,1239,2861820
Europe,Latvia,2022-03-10,1866934,899,2862719
Europe,Latvia,2022-03-11,1866934,1387,2864106
Europe,Latvia,2022-03-12,1866934,354,2864460
Europe,Latvia,2022-03-13,1866934,26,2864486
Europe,Latvia,2022-03-14,1866934,648,2865134
Europe,Latvia,2022-03-15,1866934,937,2866071
Europe,Latvia,2022-03-16,1866934,1044,2867115
Europe,Latvia,2022-03-17,1866934,760,2867875
Europe,Latvia,2022-03-18,1866934,1253,2869128
Europe,Latvia,2022-03-19,1866934,202,2869330
Europe,Latvia,2022-03-20,1866934,43,2869373
Europe,Latvia,2022-03-21,1866934,579,2869952
Europe,Latvia,2022-03-22,1866934,711,2870663
Europe,Latvia,2022-03-23,1866934,1034,2871697
Europe,Latvia,2022-03-24,1866934,556,2872253
Europe,Latvia,2022-03-25,1866934,1046,2873299
Europe,Latvia,2022-03-26,1866934,156,2873455
Europe,Latvia,2022-03-27,1866934,17,2873472
Europe,Latvia,2022-03-28,1866934,496,2873968
Europe,Latvia,2022-03-29,1866934,600,2874568
Europe,Latvia,2022-03-30,1866934,798,2875366
Europe,Latvia,2022-03-31,1866934,476,2875842
Europe,Latvia,2022-04-01,1866934,724,2876566
Europe,Latvia,2022-04-02,1866934,91,2876657
Europe,Latvia,2022-04-03,1866934,15,2876672
Europe,Latvia,2022-04-04,1866934,409,2877081
Europe,Latvia,2022-04-05,1866934,389,2877470
Europe,Latvia,2022-04-06,1866934,439,2877909
Europe,Latvia,2022-04-07,1866934,497,2878406
Europe,Latvia,2022-04-08,1866934,701,2879107
Europe,Latvia,2022-04-09,1866934,97,2879204
Europe,Latvia,2022-04-10,1866934,7,2879211
Europe,Latvia,2022-04-11,1866934,362,2879573
Europe,Latvia,2022-04-12,1866934,422,2879995
Europe,Latvia,2022-04-13,1866934,661,2880656
Europe,Latvia,2022-04-14,1866934,443,2881099
Europe,Latvia,2022-04-15,1866934,18,2881117
Europe,Latvia,2022-04-16,1866934,72,2881189
Europe,Latvia,2022-04-17,1866934,2,2881191
Europe,Latvia,2022-04-18,1866934,4,2881195
Europe,Latvia,2022-04-19,1866934,332,2881527
Europe,Latvia,2022-04-20,1866934,523,2882050
Europe,Latvia,2022-04-21,1866934,412,2882462
Europe,Latvia,2022-04-22,1866934,554,2883016
Europe,Latvia,2022-04-23,1866934,81,2883097
Europe,Latvia,2022-04-24,1866934,5,2883102
Europe,Latvia,2022-04-25,1866934,292,2883394
Europe,Latvia,2022-04-26,1866934,329,2883723
Europe,Latvia,2022-04-27,1866934,492,2884215
Europe,Latvia,2022-04-28,1866934,313,2884528
Europe,Latvia,2022-04-29,1866934,443,2884971
Europe,Latvia,2022-04-30,1866934,72,2885043
Europe,Latvia,2022-05-01,1866934,4,2885047
Europe,Latvia,2022-05-02,1866934,223,2885270
Europe,Latvia,2022-05-03,1866934,261,2885531
Europe,Latvia,2022-05-04,1866934,8,2885539
Asia,Lebanon,2021-02-14,6769151,48,48
Asia,Lebanon,2021-02-15,6769151,1232,1280
Asia,Lebanon,2021-02-16,6769151,1986,3266
Asia,Lebanon,2021-02-17,6769151,2666,5932
Asia,Lebanon,2021-02-18,6769151,3673,9605
Asia,Lebanon,2021-02-19,6769151,3724,13329
Asia,Lebanon,2021-02-23,6769151,3544,16873
Asia,Lebanon,2021-02-24,6769151,3818,20691
Asia,Lebanon,2021-02-25,6769151,4427,25118
Asia,Lebanon,2021-02-26,6769151,5171,30289
Asia,Lebanon,2021-03-01,6769151,5266,35555
Asia,Lebanon,2021-03-02,6769151,1766,37321
Asia,Lebanon,2021-03-03,6769151,6960,44281
Asia,Lebanon,2021-03-04,6769151,2889,47170
Asia,Lebanon,2021-03-05,6769151,3064,50234
Asia,Lebanon,2021-03-06,6769151,202,50436
Asia,Lebanon,2021-03-07,6769151,590,51026
Asia,Lebanon,2021-03-08,6769151,2677,53703
Asia,Lebanon,2021-03-09,6769151,967,54670
Asia,Lebanon,2021-03-10,6769151,22242,76912
Asia,Lebanon,2021-03-11,6769151,4751,81663
Asia,Lebanon,2021-03-12,6769151,3921,85584
Asia,Lebanon,2021-03-16,6769151,10439,96023
Asia,Lebanon,2021-03-17,6769151,5726,101749
Asia,Lebanon,2021-03-18,6769151,8597,110346
Asia,Lebanon,2021-03-19,6769151,5790,116136
Asia,Lebanon,2021-03-20,6769151,72,116208
Asia,Lebanon,2021-03-21,6769151,3071,119279
Asia,Lebanon,2021-03-22,6769151,9699,128978
Asia,Lebanon,2021-03-23,6769151,9899,138877
Asia,Lebanon,2021-03-24,6769151,7997,146874
Asia,Lebanon,2021-03-25,6769151,8016,154890
Asia,Lebanon,2021-03-26,6769151,6043,160933
Asia,Lebanon,2021-03-27,6769151,1053,161986
Asia,Lebanon,2021-03-28,6769151,5585,167571
Asia,Lebanon,2021-03-29,6769151,7191,174762
Asia,Lebanon,2021-03-30,6769151,13744,188506
Asia,Lebanon,2021-03-31,6769151,8639,197145
Asia,Lebanon,2021-04-01,6769151,6046,203191
Asia,Lebanon,2021-04-02,6769151,3376,206567
Asia,Lebanon,2021-04-03,6769151,134,206701
Asia,Lebanon,2021-04-04,6769151,2208,208909
Asia,Lebanon,2021-04-05,6769151,7253,216162
Asia,Lebanon,2021-04-06,6769151,9469,225631
Asia,Lebanon,2021-04-07,6769151,14381,240012
Asia,Lebanon,2021-04-08,6769151,9425,249437
Asia,Lebanon,2021-04-09,6769151,3801,253238
Asia,Lebanon,2021-04-10,6769151,1208,254446
Asia,Lebanon,2021-04-13,6769151,10199,264645
Asia,Lebanon,2021-04-14,6769151,3,264648
Asia,Lebanon,2021-04-15,6769151,24455,289103
Asia,Lebanon,2021-04-16,6769151,2024,291127
Asia,Lebanon,2021-04-17,6769151,121,291248
Asia,Lebanon,2021-04-18,6769151,6684,297932
Asia,Lebanon,2021-04-19,6769151,13834,311766
Asia,Lebanon,2021-04-20,6769151,8506,320272
Asia,Lebanon,2021-04-25,6769151,7030,327302
Asia,Lebanon,2021-04-26,6769151,6343,333645
Asia,Lebanon,2021-04-27,6769151,16363,350008
Asia,Lebanon,2021-04-28,6769151,17007,367015
Asia,Lebanon,2021-04-29,6769151,5885,372900
Asia,Lebanon,2021-04-30,6769151,566,373466
Asia,Lebanon,2021-05-01,6769151,32,373498
Asia,Lebanon,2021-05-02,6769151,4151,377649
Asia,Lebanon,2021-05-03,6769151,7831,385480
Asia,Lebanon,2021-05-04,6769151,14234,399714
Asia,Lebanon,2021-05-05,6769151,13010,412724
Asia,Lebanon,2021-05-06,6769151,8721,421445
Asia,Lebanon,2021-05-15,6769151,450,421895
Asia,Lebanon,2021-05-16,6769151,5216,427111
Asia,Lebanon,2021-05-17,6769151,20260,447371
Asia,Lebanon,2021-05-18,6769151,11420,458791
Asia,Lebanon,2021-05-19,6769151,13265,472056
Asia,Lebanon,2021-05-20,6769151,20171,492227
Asia,Lebanon,2021-05-21,6769151,9199,501426
Asia,Lebanon,2021-05-22,6769151,560,501986
Asia,Lebanon,2021-05-23,6769151,3205,505191
Asia,Lebanon,2021-05-24,6769151,13364,518555
Asia,Lebanon,2021-05-25,6769151,3918,522473
Asia,Lebanon,2021-05-26,6769151,33190,555663
Asia,Lebanon,2021-05-27,6769151,10047,565710
Asia,Lebanon,2021-05-28,6769151,11995,577705
Asia,Lebanon,2021-05-29,6769151,5037,582742
Asia,Lebanon,2021-05-30,6769151,9807,592549
Asia,Lebanon,2021-05-31,6769151,22263,614812
Asia,Lebanon,2021-06-01,6769151,25705,640517
Asia,Lebanon,2021-06-02,6769151,19378,659895
Asia,Lebanon,2021-06-03,6769151,28502,688397
Asia,Lebanon,2021-06-04,6769151,1451,689848
Asia,Lebanon,2021-06-05,6769151,2619,692467
Asia,Lebanon,2021-06-06,6769151,11044,703511
Asia,Lebanon,2021-06-07,6769151,23862,727373
Asia,Lebanon,2021-06-08,6769151,20422,747795
Asia,Lebanon,2021-06-09,6769151,20730,768525
Asia,Lebanon,2021-06-10,6769151,20814,789339
Asia,Lebanon,2021-06-11,6769151,14261,803600
Asia,Lebanon,2021-06-12,6769151,22095,825695
Asia,Lebanon,2021-06-13,6769151,25549,851244
Asia,Lebanon,2021-06-14,6769151,20772,872016
Asia,Lebanon,2021-06-15,6769151,26833,898849
Asia,Lebanon,2021-06-16,6769151,2978,901827
Asia,Lebanon,2021-06-17,6769151,50138,951965
Asia,Lebanon,2021-06-18,6769151,15393,967358
Asia,Lebanon,2021-06-19,6769151,1738,969096
Asia,Lebanon,2021-06-20,6769151,1950,971046
Asia,Lebanon,2021-06-24,6769151,20243,991289
Asia,Lebanon,2021-06-25,6769151,47978,1039267
Asia,Lebanon,2021-06-26,6769151,3539,1042806
Asia,Lebanon,2021-06-27,6769151,6653,1049459
Asia,Lebanon,2021-06-28,6769151,31469,1080928
Asia,Lebanon,2021-06-29,6769151,27467,1108395
Asia,Lebanon,2021-06-30,6769151,36302,1144697
Asia,Lebanon,2021-07-01,6769151,10059,1154756
Asia,Lebanon,2021-07-02,6769151,17385,1172141
Asia,Lebanon,2021-07-03,6769151,1632,1173773
Asia,Lebanon,2021-07-04,6769151,1621,1175394
Asia,Lebanon,2021-07-05,6769151,11396,1186790
Asia,Lebanon,2021-07-06,6769151,19480,1206270
Asia,Lebanon,2021-07-07,6769151,68981,1275251
Asia,Lebanon,2021-07-08,6769151,38551,1313802
Asia,Lebanon,2021-07-09,6769151,15998,1329800
Asia,Lebanon,2021-07-10,6769151,2358,1332158
Asia,Lebanon,2021-07-11,6769151,5226,1337384
Asia,Lebanon,2021-07-12,6769151,23750,1361134
Asia,Lebanon,2021-07-13,6769151,68917,1430051
Asia,Lebanon,2021-07-14,6769151,32432,1462483
Asia,Lebanon,2021-07-15,6769151,29291,1491774
Asia,Lebanon,2021-07-16,6769151,2029,1493803
Asia,Lebanon,2021-07-17,6769151,1782,1495585
Asia,Lebanon,2021-07-18,6769151,861,1496446
Asia,Lebanon,2021-07-19,6769151,25252,1521698
Asia,Lebanon,2021-07-20,6769151,2298,1523996
Asia,Lebanon,2021-07-21,6769151,19064,1543060
Asia,Lebanon,2021-07-22,6769151,34063,1577123
Asia,Lebanon,2021-07-23,6769151,785,1577908
Asia,Lebanon,2021-07-24,6769151,4139,1582047
Asia,Lebanon,2021-07-25,6769151,20627,1602674
Asia,Lebanon,2021-07-26,6769151,31018,1633692
Asia,Lebanon,2021-07-27,6769151,34965,1668657
Asia,Lebanon,2021-07-28,6769151,27794,1696451
Asia,Lebanon,2021-07-29,6769151,26501,1722952
Asia,Lebanon,2021-07-30,6769151,17516,1740468
Asia,Lebanon,2021-07-31,6769151,1964,1742432
Asia,Lebanon,2021-08-01,6769151,2367,1744799
Asia,Lebanon,2021-08-02,6769151,32898,1777697
Asia,Lebanon,2021-08-03,6769151,34794,1812491
Asia,Lebanon,2021-08-04,6769151,9640,1822131
Asia,Lebanon,2021-08-05,6769151,26199,1848330
Asia,Lebanon,2021-08-06,6769151,24561,1872891
Asia,Lebanon,2021-08-07,6769151,5139,1878030
Asia,Lebanon,2021-08-08,6769151,2613,1880643
Asia,Lebanon,2021-08-09,6769151,17427,1898070
Asia,Lebanon,2021-08-10,6769151,37893,1935963
Asia,Lebanon,2021-08-11,6769151,25215,1961178
Asia,Lebanon,2021-08-12,6769151,11854,1973032
Asia,Lebanon,2021-08-13,6769151,13367,1986399
Asia,Lebanon,2021-08-14,6769151,1261,1987660
Asia,Lebanon,2021-08-15,6769151,11563,1999223
Asia,Lebanon,2021-08-16,6769151,17974,2017197
Asia,Lebanon,2021-08-17,6769151,22108,2039305
Asia,Lebanon,2021-08-18,6769151,14196,2053501
Asia,Lebanon,2021-08-19,6769151,17169,2070670
Asia,Lebanon,2021-08-20,6769151,11493,2082163
Asia,Lebanon,2021-08-24,6769151,28530,2110693
Asia,Lebanon,2021-08-25,6769151,13948,2124641
Asia,Lebanon,2021-08-26,6769151,24094,2148735
Asia,Lebanon,2021-08-27,6769151,14041,2162776
Asia,Lebanon,2021-08-28,6769151,1228,2164004
Asia,Lebanon,2021-08-29,6769151,21446,2185450
Asia,Lebanon,2021-08-30,6769151,13070,2198520
Asia,Lebanon,2021-08-31,6769151,22349,2220869
Asia,Lebanon,2021-09-01,6769151,18089,2238958
Asia,Lebanon,2021-09-02,6769151,18547,2257505
Asia,Lebanon,2021-09-03,6769151,2640,2260145
Asia,Lebanon,2021-09-04,6769151,2372,2262517
Asia,Lebanon,2021-09-05,6769151,5769,2268286
Asia,Lebanon,2021-09-06,6769151,30097,2298383
Asia,Lebanon,2021-09-07,6769151,9371,2307754
Asia,Lebanon,2021-09-08,6769151,26367,2334121
Asia,Lebanon,2021-09-09,6769151,13358,2347479
Asia,Lebanon,2021-09-10,6769151,14115,2361594
Asia,Lebanon,2021-09-11,6769151,1895,2363489
Asia,Lebanon,2021-09-12,6769151,22127,2385616
Asia,Lebanon,2021-09-13,6769151,6245,2391861
Asia,Lebanon,2021-09-14,6769151,8305,2400166
Asia,Lebanon,2021-09-15,6769151,46600,2446766
Asia,Lebanon,2021-09-16,6769151,6519,2453285
Asia,Lebanon,2021-09-17,6769151,14077,2467362
Asia,Lebanon,2021-09-18,6769151,1530,2468892
Asia,Lebanon,2021-09-19,6769151,11211,2480103
Asia,Lebanon,2021-09-20,6769151,22463,2502566
Asia,Lebanon,2021-09-21,6769151,30008,2532574
Asia,Lebanon,2021-09-22,6769151,9394,2541968
Asia,Lebanon,2021-09-23,6769151,27562,2569530
Asia,Lebanon,2021-09-24,6769151,2444,2571974
Asia,Lebanon,2021-09-25,6769151,988,2572962
Asia,Lebanon,2021-09-26,6769151,6299,2579261
Asia,Lebanon,2021-09-27,6769151,17481,2596742
Asia,Lebanon,2021-09-28,6769151,38681,2635423
Asia,Lebanon,2021-09-29,6769151,21305,2656728
Asia,Lebanon,2021-09-30,6769151,20536,2677264
Asia,Lebanon,2021-10-01,6769151,9712,2686976
Asia,Lebanon,2021-10-02,6769151,1145,2688121
Asia,Lebanon,2021-10-03,6769151,9552,2697673
Asia,Lebanon,2021-10-04,6769151,19180,2716853
Asia,Lebanon,2021-10-05,6769151,10356,2727209
Asia,Lebanon,2021-10-06,6769151,4836,2732045
Asia,Lebanon,2021-10-07,6769151,35919,2767964
Asia,Lebanon,2021-10-08,6769151,13996,2781960
Asia,Lebanon,2021-10-09,6769151,1534,2783494
Asia,Lebanon,2021-10-10,6769151,5566,2789060
